,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate
33,Dataset/Bollywood_Rap\Bohemia - Photo.mp3,1.6214330196380615,0.49730801582336426,0.3600226044654846,0.21410711873419871,21.554168701171875,3.8210270404815674,2575.057299511581,3289.071550083097,19.747768454678294,5662.193749555192,-0.0014685181078756282,0.03640835032871326
34,Dataset/Bollywood_Rap\Bohemia - Punjabi Rap Star (Extended Mix).mp3,1.5735456943511963,0.5919031500816345,0.46396011114120483,0.2458960534694589,17.512075424194336,4.427860736846924,2185.8077743824956,2918.524946104439,20.875464513861267,4727.649924740553,-0.029993087669429333,0.038543814799869285
35,Dataset/Bollywood_Rap\Bohemia - Punjabi Rap Star.mp3,1.595962643623352,0.596752405166626,0.48091810941696167,0.25180662491884287,16.466535568237305,5.218430995941162,2108.381065152418,2848.0385096169207,20.251454582955862,4672.946322856682,-0.026588874055059757,0.03570300096536785
36,Dataset/Bollywood_Rap\Bohemia - Sahara Lab De.mp3,1.3850473165512085,0.4956061542034149,0.4795946478843689,0.25156854531345846,15.399133682250977,5.042222023010254,2270.357689556085,2765.711145421691,20.29896340910114,4640.338650451422,-0.019831401967140533,0.04315899172674392
37,Dataset/Bollywood_Rap\Bohemia - Tittli.mp3,1.3850451707839966,0.4843740463256836,0.4023478925228119,0.22836714168725095,7.836337566375732,-1.5061473846435547,3088.993713332292,3337.796950173891,19.91061075813374,6966.473735196795,-0.04890424085722711,0.06260295120747707
38,Dataset/Bollywood_Rap\Bohemia - Zamana Jali.mp3,1.5095641613006592,0.5489419102668762,0.34917372465133667,0.21950503763513973,12.05041217803955,5.262321472167969,2471.9160096199807,3026.3379209772456,19.46812590033108,5429.402131516153,-0.008321440826666434,0.042787018793211576
39,Dataset/Bollywood_Rap\DIVINE - Farak.mp3,1.472469449043274,0.4487740397453308,0.4252994656562805,0.2310529000181962,3.225999593734741,-2.2304234504699707,3237.872591684437,3561.248866393903,20.161804805329805,6926.626567057438,-0.025762495186482076,0.06362936265109659
40,Dataset/Bollywood_Rap\DIVINE - Jungli Sher.mp3,1.475853443145752,0.5544717907905579,0.4785933792591095,0.25293686117784636,12.47220230102539,3.8980445861816406,3091.048303448042,3645.8980592054254,19.045366579937134,6761.057677190114,0.005693327491691923,0.058538169277875605
41,Dataset/Bollywood_Rap\DIVINE - Junoon.mp3,1.212746500968933,0.38810959458351135,0.24036085605621338,0.15889950453526638,4.851235389709473,-6.306931018829346,2075.408863168897,2773.7637636998043,19.86947321052381,4500.005276339487,0.09786174161092434,0.03442635637100405
42,Dataset/Bollywood_Rap\DIVINE - Kaam 25 - Sacred Games.mp3,1.4796736240386963,0.4730135500431061,0.45246997475624084,0.23151080275405872,15.370781898498535,-0.5580585598945618,2850.250876149451,2925.883093727026,19.664774986740973,5923.619633700207,0.027773527070036386,0.07023930819484397
43,Dataset/Bollywood_Rap\DIVINE - Mere Gully Mein (feat Naezy).mp3,1.5811820030212402,0.6244075298309326,0.329864501953125,0.22379703313062058,26.30271339416504,3.254579782485962,2902.122711971144,3482.72724718554,19.36030833007291,6120.6327777935985,0.05011471138953843,0.04198857224982914
44,Dataset/Bollywood_Rap\DIVINE - One Side.mp3,1.5291467905044556,0.4444247782230377,0.46374836564064026,0.24450741718292993,5.175644397735596,-1.5629802942276,3025.0038430186337,3245.573396204839,20.47253109698284,6360.4515197926485,-0.014626415761600283,0.061330518084354385
45,Dataset/Bollywood_Rap\DIVINE - Paintra.mp3,1.499984622001648,0.4576513469219208,0.48660823702812195,0.24580598136392692,0.4166775345802307,-8.008302688598633,4776.9399840155,4081.0972813714234,18.704568368047383,9573.767482186173,-0.0037006775731342955,0.1206273436907785
